id,carat,cut,color,clarity,price
7925,0.7454399609940755,2,2,6,8.414
7926,-1.0773919935225855,0,2,5,6.474
7927,-0.9761235516049933,1,2,5,6.646
7928,0.6694886295558812,1,1,3,8.967
7929,-0.03939046386726479,0,3,0,8.329
7930,-0.874855109687401,2,6,4,6.39
7931,0.7201228505146774,0,0,4,8.949
7932,0.16314641996791995,1,4,3,7.997
7933,-0.8242208887286049,0,5,5,6.818
7934,0.13782930948852185,0,0,5,8.188
7935,-1.1027091040019836,0,0,6,6.136
7936,-0.11534179530545906,1,4,5,9.725
7937,-1.1786604354401777,0,3,0,6.477
7938,0.44163463524129865,1,1,6,8.21
7939,1.6821730487318036,2,4,6,8.901
7940,0.03656086757092949,2,3,5,7.855
7941,0.7960741819528716,3,2,6,8.38
7942,0.3910004142825025,3,2,6,7.994
7943,-0.11534179530545906,2,2,5,7.746
7944,-0.49509845249642986,0,3,2,7.612
7945,-0.5963668944140222,2,3,2,7.467
7946,-0.8242208887286049,0,1,5,6.65
7947,-0.11534179530545906,3,5,6,9.562
7948,-1.1533433249607798,2,3,2,6.293
7949,0.3910004142825025,3,3,5,8.164
7950,-1.1280262144813817,1,4,4,6.41
7951,-1.1280262144813817,0,4,0,6.639
7952,3.17588256701629,1,6,7,8.527
7953,1.9100270430463866,1,4,3,9.323
7954,-0.9508064411255952,1,1,4,6.878
7955,-1.0520748830431874,0,3,3,6.501
7956,0.9732939553086577,0,2,4,8.905
7957,1.9100270430463866,2,0,4,9.495
7958,-0.8242208887286049,0,0,4,7.006
7959,-0.6216840048934203,2,5,3,6.921
7960,1.5049532753760175,0,3,6,8.862
7961,0.7960741819528716,0,0,6,8.451
7962,0.9479768448292601,0,3,4,8.904
7963,0.7707570714734736,0,3,5,8.555
7964,-0.9254893306461971,0,5,1,6.612
7965,-1.1280262144813817,1,0,4,6.565
7966,-0.444464231537634,0,0,6,7.195
7967,0.4163175247619006,2,4,4,8.297
7968,2.2138323687991637,1,4,5,9.346
7969,0.3910004142825025,1,2,6,8.217
7970,0.8213912924322697,2,3,4,8.716
7971,-1.254611766878372,2,2,1,6.356
7972,-1.0014406620843914,0,4,4,6.347
7973,-0.7229524468110126,2,1,5,6.939
7974,-0.46978134201703176,2,1,4,7.506
7975,-0.444464231537634,0,0,5,7.47
7976,-0.9508064411255952,1,1,3,6.775
7977,2.5682719155107363,0,3,3,9.808
7978,-0.11534179530545906,4,6,7,9.827
7979,0.8213912924322697,1,4,3,8.41
7980,-1.0520748830431874,0,0,4,6.751
7981,0.6694886295558812,2,2,4,8.821
7982,-1.2799288773577702,2,0,2,6.184
7983,-0.11534179530545906,2,2,6,7.646
7984,-0.09002468482606096,0,1,4,7.884
7985,-0.06470757434666288,3,4,6,7.629
7986,-1.0773919935225855,0,0,6,6.168
7987,2.0872468164021734,0,5,4,9.22
7988,1.9606612640051828,1,4,5,9.218
7989,-0.5204155629758279,1,2,3,7.48
7990,0.9226597343498621,2,1,6,8.5
7991,-0.5204155629758279,1,2,6,7.051
7992,-1.254611766878372,1,1,4,6.263
7993,-1.0773919935225855,0,1,5,6.326
7994,-0.14065890578485715,2,3,1,8.109
7995,0.8467084029116678,1,2,4,8.865
7996,-1.0773919935225855,0,3,3,6.719
7997,-0.014073353387866696,2,1,4,8.109
7998,-0.11534179530545906,2,4,6,9.685
7999,-0.6976353363316146,3,4,3,6.938
8000,-1.1027091040019836,0,4,1,6.509
8001,0.9226597343498621,0,4,6,8.447
8002,0.6694886295558812,2,1,5,8.499
8003,-1.1786604354401777,2,0,3,6.127
8004,-0.7735866677698087,0,3,0,7.228
8005,-0.5204155629758279,1,5,6,6.921
8006,1.3024163915408329,0,3,3,9.247
8007,-1.2799288773577702,0,4,1,6.223
8008,-1.0773919935225855,0,0,6,6.417
8009,-1.0520748830431874,0,0,4,6.91
8010,1.4796361648966196,2,5,4,8.733
8011,-0.6976353363316146,0,6,5,6.607
8012,2.011295484963979,1,2,6,8.922
8013,-0.49509845249642986,0,6,4,7.139
8014,1.1505137286644445,1,4,6,8.251
8015,-1.0520748830431874,0,3,4,6.361
8016,-0.49509845249642986,0,1,4,7.418
8017,0.9479768448292601,1,4,6,8.266
8018,-1.0267577725637893,0,1,5,6.64
8019,0.6694886295558812,2,3,3,8.699
8020,-1.0773919935225855,0,0,3,6.56
8021,-1.1280262144813817,3,0,5,6.314
8022,0.7201228505146774,0,4,5,8.468
8023,0.18846353044731776,2,1,4,8.241
8024,-0.11534179530545906,2,1,5,7.865
8025,0.8720255133910659,4,5,5,8.36
8026,-0.900172220166799,1,3,5,6.778
8027,0.6694886295558812,1,3,6,8.373
8028,0.8213912924322697,2,5,5,8.368
8029,-1.0520748830431874,3,0,5,6.34
8030,1.9353441535257847,0,2,4,9.661
8031,-0.06470757434666288,0,2,3,8.232
8032,-0.09002468482606096,0,2,3,7.975
8033,2.4163692526343477,0,6,4,9.211
8034,-0.6216840048934203,3,0,5,7.27
8035,-0.8242208887286049,0,4,0,7.149
8036,0.6948057400352793,3,2,5,8.576
8037,0.44163463524129865,2,5,5,8.109
8038,-0.874855109687401,2,0,5,6.503
8039,-0.5963668944140222,1,1,5,7.343
8040,1.2011479496232405,0,4,6,8.667
8041,0.6441715190764831,4,1,5,8.559
8042,0.8467084029116678,1,4,5,8.533
8043,-0.11534179530545906,3,1,4,7.747
8044,-0.49509845249642986,0,5,5,7.034
8045,-1.1027091040019836,0,4,4,6.192
8046,-1.0520748830431874,0,0,4,6.661
8047,-0.6216840048934203,2,1,2,7.652
8048,-0.11534179530545906,1,3,6,9.653
8049,2.1125639268815712,0,6,1,9.245
8050,0.21378064092671584,2,3,6,7.723
8051,3.0999312355780955,1,2,6,9.576
8052,0.011243757091531395,2,6,5,7.642
8053,-1.254611766878372,4,0,3,6.333
8054,-0.11534179530545906,0,2,3,8.091
8055,-0.11534179530545906,1,4,4,9.772
8056,-0.6216840048934203,1,2,6,7.066
8057,-1.2039775459195758,3,2,1,6.211
8058,0.6948057400352793,1,2,4,8.736
8059,-0.849537999208003,1,2,5,6.627
8060,-0.5204155629758279,1,1,3,7.57
8061,0.8720255133910659,0,5,4,8.548
8062,-0.06470757434666288,0,5,2,7.861
8063,-0.874855109687401,3,2,4,6.717
8064,-0.09002468482606096,3,2,2,7.992
8065,-0.874855109687401,2,2,5,6.603
8066,2.2138323687991637,0,5,4,9.325
8067,-0.03939046386726479,0,3,5,7.857
8068,-0.49509845249642986,1,3,6,7.155
8069,-1.1027091040019836,3,5,3,6.373
8070,-1.1280262144813817,0,1,2,6.581
8071,0.16314641996791995,0,1,6,7.96
8072,-0.11534179530545906,4,3,7,6.863
8073,0.5175859666794926,1,3,6,7.985
8074,0.8213912924322697,0,2,5,8.708
8075,0.7960741819528716,1,2,5,8.563
8076,0.7707570714734736,1,3,6,8.299
8077,-0.11534179530545906,2,3,6,9.196
8078,-0.09002468482606096,1,2,5,7.807
8079,-0.46978134201703176,0,3,0,7.74
8080,-1.1027091040019836,2,1,2,6.565
8081,-0.545732673455226,0,0,4,7.527
8082,0.6694886295558812,2,2,3,8.813
8083,0.061877978050327576,0,2,5,8.042
8084,2.4163692526343477,3,4,4,9.402
8085,-0.849537999208003,2,3,2,6.837
8086,-1.0773919935225855,1,2,4,6.719
8087,-0.6216840048934203,0,1,4,7.386
8088,0.6694886295558812,1,1,4,8.68
8089,-0.9254893306461971,0,0,3,6.891
8090,2.5429548050313384,1,2,4,9.751
8091,-0.8242208887286049,0,2,2,7.041
8092,-0.06470757434666288,2,1,6,7.662
8093,-1.1280262144813817,0,6,2,6.023
8094,-1.0773919935225855,0,5,5,6.317
8095,-0.06470757434666288,0,4,3,8.061
8096,-0.9761235516049933,2,1,5,6.422
8097,-0.874855109687401,2,4,1,6.861
8098,-0.6216840048934203,0,3,1,7.531
8099,0.46695174572069675,2,2,5,8.356
8100,1.9353441535257847,3,4,3,9.223
8101,0.3910004142825025,3,2,6,8.152
8102,0.6694886295558812,2,2,4,8.785
8103,0.9732939553086577,1,5,6,8.225
8104,-0.09002468482606096,0,2,6,7.869
8105,1.6568559382524055,1,0,6,9.038
8106,0.6694886295558812,3,3,5,8.571
8107,-0.444464231537634,1,1,5,7.386
8108,-0.5963668944140222,2,3,4,7.271
8109,-0.8242208887286049,0,4,0,7.103
8110,1.3024163915408329,2,5,3,8.833
8111,1.9100270430463866,3,3,6,8.788
8112,-1.1027091040019836,2,3,6,6.071
8113,-0.3431957896200416,0,3,0,7.854
8114,1.783441490649396,2,0,2,9.773
8115,1.1505137286644445,3,6,4,8.442
8116,-1.1027091040019836,2,3,5,6.136
8117,-0.3178786791406435,1,0,6,7.483
8118,-0.49509845249642986,0,1,5,7.419
8119,-0.849537999208003,1,3,5,6.828
8120,1.1758308391438423,0,4,5,8.711
8121,-1.0520748830431874,1,3,2,6.872
8122,0.011243757091531395,2,2,3,8.077
8123,1.049245286746852,1,5,4,8.509
8124,0.6441715190764831,3,3,5,8.418
8125,-0.11534179530545906,0,3,3,7.838
8126,-1.1280262144813817,0,3,3,6.405
8127,1.6062217172936095,0,2,4,9.324
8128,-0.9761235516049933,0,5,4,6.474
8129,-0.3431957896200416,1,2,2,7.749
8130,-1.2799288773577702,2,2,3,5.922
8131,-0.41914712105823587,0,2,2,7.828
8132,1.023928176267454,0,5,3,8.688
8133,-1.0773919935225855,0,3,4,6.33
8134,-0.3178786791406435,0,2,5,7.401
8135,0.6694886295558812,0,1,4,8.912
8136,-0.8242208887286049,0,1,4,6.811
8137,-0.5963668944140222,1,1,4,7.485
8138,-1.0773919935225855,0,4,1,6.593
8139,1.9859783744845807,0,5,4,9.344
8140,0.6441715190764831,2,3,2,8.884
8141,-1.1027091040019836,0,0,4,6.848
8142,-1.2799288773577702,2,2,4,6.038
8143,-0.06470757434666288,0,1,3,8.281
8144,-0.09002468482606096,3,0,6,7.703
8145,-1.1027091040019836,1,0,5,6.596
8146,-1.0267577725637893,1,1,4,6.613
8147,-0.5710497839346241,1,1,4,7.363
8148,1.1505137286644445,2,5,0,8.874
8149,0.9732939553086577,0,0,6,8.596
8150,-0.5963668944140222,3,1,3,7.473
8151,-1.1027091040019836,0,5,5,6.035
8152,-0.874855109687401,0,3,1,6.957
8153,0.6948057400352793,1,3,2,8.954
8154,0.6441715190764831,3,2,6,8.288
8155,-1.1280262144813817,0,2,5,6.213
8156,1.1758308391438423,0,3,3,9.277
8157,-0.5710497839346241,1,2,4,7.381
8158,0.7201228505146774,0,2,4,8.804
8159,-0.03939046386726479,0,3,5,7.886
8160,-1.0520748830431874,0,1,4,6.833
8161,-0.444464231537634,1,5,6,7.0
8162,0.6948057400352793,1,4,4,8.56
8163,-0.9254893306461971,0,0,1,7.244
8164,-0.3685129000994397,3,6,3,7.175
8165,-0.5710497839346241,0,4,1,7.393
8166,-0.9761235516049933,1,0,4,6.748
8167,-0.874855109687401,0,0,6,6.433
8168,1.9100270430463866,0,1,5,9.34
8169,0.6441715190764831,4,2,5,8.502
8170,-0.545732673455226,0,3,3,7.451
8171,0.3910004142825025,2,0,5,8.367
8172,-0.849537999208003,0,1,4,6.907
8173,0.6694886295558812,3,5,5,8.336
8174,0.6694886295558812,1,2,6,8.252
8175,1.2011479496232405,0,4,5,8.762
8176,-0.014073353387866696,2,2,5,7.895
8177,-0.06470757434666288,0,0,3,8.268
8178,-0.6216840048934203,2,1,6,7.007
8179,-0.7989037782492068,0,3,1,7.096
8180,-0.874855109687401,0,1,3,6.858
8181,-1.1027091040019836,0,0,4,6.599
8182,-0.5204155629758279,2,4,1,7.521
8183,0.6694886295558812,3,4,6,8.275
8185,2.0872468164021734,0,2,5,9.352
8186,0.8213912924322697,1,3,2,8.935
8187,-1.2799288773577702,3,2,3,5.922
8188,1.1505137286644445,2,5,3,8.803
8189,1.1758308391438423,3,3,7,8.136
8190,1.2011479496232405,0,4,6,8.631
8191,-0.11534179530545906,0,1,7,9.113
8192,-0.545732673455226,0,3,1,7.579
8193,0.9226597343498621,0,0,6,8.639
8194,-1.0520748830431874,1,2,5,6.558
8195,-0.11534179530545906,3,4,6,9.613
8196,-0.5963668944140222,2,2,5,7.143
8197,-0.900172220166799,0,5,1,6.691
8198,1.9606612640051828,1,0,6,9.258
8199,-0.014073353387866696,2,3,5,7.924
8200,0.6694886295558812,0,3,4,8.78
8201,-0.09002468482606096,2,4,6,7.757
8202,-1.1027091040019836,0,3,4,6.299
8203,-0.3431957896200416,0,2,2,8.086
8204,2.5935890259901346,0,0,6,9.215
8205,-1.1027091040019836,0,0,4,6.599
8206,-0.545732673455226,1,0,3,7.917
8207,0.21378064092671584,0,2,5,8.088
8208,0.7201228505146774,2,2,5,8.516
8209,-0.11534179530545906,1,0,3,7.992
8210,-0.5963668944140222,0,0,4,7.54
8211,-1.1280262144813817,2,3,5,6.353
8212,0.897342623870464,1,4,5,8.528
8213,-1.1027091040019836,2,0,6,6.136
8214,-0.5710497839346241,0,3,2,7.555
8215,-0.11534179530545906,0,2,5,7.784
8216,-1.0014406620843914,3,4,5,6.196
8217,-0.11534179530545906,3,2,5,7.784
8218,-0.014073353387866696,0,3,6,7.897
8219,-0.900172220166799,2,6,1,6.576
8220,0.6694886295558812,2,1,3,9.067
8221,-1.1027091040019836,0,1,1,6.686
8222,-1.1027091040019836,0,1,3,6.529
8223,0.7201228505146774,0,3,4,8.739
8224,0.7201228505146774,2,2,6,8.4
8225,0.3910004142825025,3,3,6,8.103
8226,-0.11534179530545906,0,6,4,9.603
8227,-0.849537999208003,2,1,6,6.526
8228,0.4163175247619006,3,2,3,8.412
8229,-0.9254893306461971,0,2,0,7.1
8230,-0.545732673455226,0,3,3,7.382
8231,1.353050612499629,2,5,6,8.64
8232,-1.2799288773577702,0,2,0,6.519
8233,-1.1280262144813817,2,3,5,6.103
8234,-1.229294656398974,0,3,4,5.984
8235,0.3910004142825025,2,4,3,8.404
8236,0.6694886295558812,0,4,5,8.341
8237,0.7707570714734736,1,3,0,9.106
8238,1.2264650601026386,0,2,2,9.387
8239,-0.545732673455226,0,4,3,7.378
8240,0.7960741819528716,1,2,5,8.471
8241,-1.0773919935225855,2,0,5,6.628
8242,1.1251966181850463,0,3,5,8.754
8243,-1.0014406620843914,0,5,4,6.446
8244,-1.3052459878371683,0,1,4,6.306
8245,0.6948057400352793,4,2,6,8.231
8246,-0.5710497839346241,0,1,4,7.359
8247,1.9100270430463866,1,4,6,8.88
8248,0.6694886295558812,2,1,5,8.469
8249,-0.11534179530545906,2,3,6,9.627
8250,-1.0267577725637893,0,1,4,6.704
8251,-1.0520748830431874,0,2,0,6.935
8252,-0.46978134201703176,0,3,3,7.526
8253,-0.41914712105823587,1,1,5,7.403
8254,1.9100270430463866,2,0,3,9.655
8255,1.1505137286644445,1,4,3,8.484
8256,-0.849537999208003,1,3,5,6.578
8257,-0.5710497839346241,0,4,1,7.47
8258,0.3910004142825025,1,4,5,8.128
8259,0.7201228505146774,1,3,5,8.525
8260,0.03656086757092949,4,0,6,7.831
8261,-1.0267577725637893,1,3,4,6.64
8262,0.4163175247619006,1,2,6,8.228
8263,1.1505137286644445,2,4,5,8.703
8264,-0.5963668944140222,0,2,4,7.431
8265,-0.03939046386726479,4,2,6,7.68
8266,3.17588256701629,0,1,6,9.41
8267,-0.874855109687401,4,3,3,6.682
8268,-0.6216840048934203,0,3,4,7.279
8269,1.3024163915408329,3,6,4,8.559
8270,1.2517821705820367,1,1,6,8.76
8271,-0.11534179530545906,2,0,4,8.006
8272,-0.849537999208003,1,5,1,7.009
8273,-1.0014406620843914,1,4,6,6.089
8274,1.783441490649396,2,2,4,9.365
8275,-0.9761235516049933,0,1,3,6.727
8276,-0.3178786791406435,1,4,6,7.055
8277,0.03656086757092949,1,0,4,7.999
8278,-0.849537999208003,0,1,6,6.707
8279,-0.6216840048934203,2,3,3,7.358
8280,0.7454399609940755,1,3,4,8.793
8281,0.8213912924322697,1,0,6,8.507
8282,-0.5963668944140222,2,0,5,7.361
8283,0.7201228505146774,2,3,6,8.404
8284,-0.03939046386726479,4,0,5,7.84
8285,-0.5710497839346241,0,5,3,7.213
8286,-0.849537999208003,1,0,6,6.775
8287,-0.545732673455226,2,1,4,7.382
8288,1.023928176267454,0,4,4,8.698
8289,0.897342623870464,2,2,5,8.66
8290,-1.1027091040019836,0,2,1,6.893
8291,2.011295484963979,1,2,6,9.111
8292,0.21378064092671584,0,6,4,7.916
8293,-1.1027091040019836,1,0,5,6.596
8294,-1.1027091040019836,0,0,4,6.848
8295,-1.0520748830431874,1,3,1,6.766
8296,1.9100270430463866,1,0,4,9.623
8297,0.08719508852972567,0,2,4,8.169
8298,-0.11534179530545906,1,2,5,7.714
8299,-0.9761235516049933,0,1,3,6.642
8300,-1.0773919935225855,1,0,4,6.879
8301,-0.5963668944140222,1,3,3,7.485
8302,0.44163463524129865,3,5,5,8.126
8303,-0.11534179530545906,1,4,6,9.66
8304,-1.0773919935225855,0,1,0,6.85
8305,-0.11534179530545906,1,4,5,9.72
8306,0.6441715190764831,1,1,6,8.456
8307,-1.0773919935225855,0,3,3,6.719
8308,0.6441715190764831,2,4,5,8.524
8309,-0.06470757434666288,2,2,2,8.113
8310,1.9859783744845807,0,5,4,9.196
8311,1.1505137286644445,3,4,5,8.729
8312,-0.11534179530545906,2,5,3,9.602
8313,1.2264650601026386,0,3,3,9.044
8314,1.9100270430463866,3,5,7,8.215
8315,0.3910004142825025,2,3,4,8.345
8316,-1.0520748830431874,1,3,3,6.501
8317,3.17588256701629,3,3,6,9.251
8318,-0.545732673455226,0,5,5,6.998
8319,-0.11534179530545906,0,2,5,7.862
8320,-0.09002468482606096,0,1,3,8.111
8321,-1.0267577725637893,0,2,3,6.633
8322,0.7201228505146774,1,4,5,8.538
8323,0.6694886295558812,2,0,6,8.19
8324,0.6441715190764831,1,3,0,8.965
8325,0.6694886295558812,1,2,5,8.471
8326,1.2011479496232405,2,4,5,8.711
8327,1.9353441535257847,1,2,4,9.579
8328,0.061877978050327576,0,4,4,8.293
8329,0.6694886295558812,2,6,6,8.241
8330,-0.014073353387866696,1,3,6,7.782
8331,0.061877978050327576,2,5,4,7.679
8332,-1.0773919935225855,2,5,1,6.378
8333,0.6441715190764831,1,2,6,8.401
8334,0.4922688562000946,1,1,5,8.429
8335,0.6694886295558812,0,1,5,8.589
8336,-0.6216840048934203,3,2,4,7.27
8337,-1.1280262144813817,0,0,1,6.998
8338,0.5429030771588907,1,1,6,8.322
8339,0.3910004142825025,2,1,6,8.22
8340,-1.1027091040019836,0,0,3,6.777
8341,0.7960741819528716,0,4,6,8.39
8342,0.6441715190764831,3,1,6,8.369
8343,-1.1027091040019836,0,2,0,7.063
8344,-0.11534179530545906,0,6,4,9.707
8345,-1.0520748830431874,0,4,3,6.361
8346,-0.6216840048934203,2,0,4,7.472
8347,0.7201228505146774,1,4,5,8.391
8348,0.7201228505146774,2,0,6,8.51
8349,-1.0520748830431874,0,1,1,6.958
8350,0.7454399609940755,0,3,4,8.786
8351,-1.1280262144813817,0,2,4,6.654
8352,-0.39383001057883776,2,3,1,7.721
8353,1.1251966181850463,2,6,6,8.373
8354,-0.5710497839346241,2,3,4,7.279
8355,-0.46978134201703176,0,1,2,7.809
8356,1.2011479496232405,2,6,4,8.475
8357,2.5682719155107363,0,5,3,9.36
8358,-1.0014406620843914,2,4,2,6.56
8359,0.6441715190764831,2,2,5,8.541
8360,-0.11534179530545906,1,3,2,8.006
8361,1.327733502020231,1,2,3,9.213
8362,-1.0773919935225855,0,2,1,6.831
8363,3.17588256701629,2,1,6,9.672
8364,-0.49509845249642986,0,2,4,7.444
8365,-0.11534179530545906,1,5,5,9.581
8366,-0.41914712105823587,1,3,6,7.175
8367,1.9353441535257847,2,5,5,8.973
8368,0.7201228505146774,0,2,6,8.431
8369,0.9986110657880558,0,6,4,8.498
8370,-0.5963668944140222,0,0,6,7.215
8371,2.2644665897579594,0,1,5,9.19
8372,-0.444464231537634,0,3,3,7.575
8373,-0.09002468482606096,0,3,4,7.927
8374,0.6694886295558812,0,4,5,8.548
8375,1.1758308391438423,2,6,4,8.453
8376,-1.1027091040019836,1,3,3,6.687
8377,-0.9508064411255952,3,0,5,6.524
8378,-0.09002468482606096,0,4,6,7.613
8379,1.9353441535257847,2,2,5,9.355
8380,-0.8242208887286049,0,0,2,7.098
8381,-0.8242208887286049,1,1,3,7.008
8382,1.1505137286644445,1,4,5,8.513
8383,-1.0520748830431874,0,0,4,6.688
8384,-1.1280262144813817,2,6,3,5.976
8385,2.011295484963979,1,3,5,9.009
8386,-0.5710497839346241,2,1,6,6.965
8387,-1.1027091040019836,0,2,1,6.733
8388,0.7960741819528716,1,6,6,8.249
8389,-1.1027091040019836,0,4,3,6.548
8390,-0.5710497839346241,0,3,6,7.048
8391,0.23909775140611395,2,0,6,8.054
8392,-1.229294656398974,0,3,3,6.122
8393,-0.545732673455226,1,1,4,7.574
8394,0.6694886295558812,3,3,6,8.345
8395,-0.874855109687401,2,3,2,6.89
8396,-0.6723182258522165,1,2,4,7.165
8397,-1.0267577725637893,0,1,3,6.94
8398,-0.6216840048934203,0,0,4,7.52
8399,1.2517821705820367,2,6,3,8.663
8400,-1.1027091040019836,2,3,5,6.136
8401,-1.1027091040019836,1,3,4,6.299
8402,0.3910004142825025,3,2,3,8.497
8403,-1.0773919935225855,1,6,4,5.974
8404,0.3910004142825025,0,0,5,8.64
8405,-0.11534179530545906,2,5,4,9.669
8406,-1.1280262144813817,0,4,4,6.196
8407,-0.3685129000994397,0,0,2,8.126
8408,-1.1280262144813817,0,3,3,6.436
8409,0.6694886295558812,1,3,5,8.449
8410,0.3910004142825025,4,2,4,8.277
8411,-0.3431957896200416,2,0,3,7.795
8412,0.6694886295558812,1,1,5,8.373
8413,0.9479768448292601,0,4,5,8.676
8414,1.1758308391438423,3,4,3,8.835
8415,-0.5204155629758279,2,3,6,6.987
8416,0.7454399609940755,4,2,7,7.666
8417,-0.46978134201703176,0,3,5,7.372
8418,0.6441715190764831,2,0,2,9.184
8419,-0.46978134201703176,2,3,2,7.606
8420,0.18846353044731776,0,1,6,8.049
8421,-0.874855109687401,1,0,4,6.957
8422,2.4163692526343477,1,3,4,9.688
8423,1.9353441535257847,1,2,4,9.478
8424,-1.1280262144813817,1,1,3,6.815
8425,-0.874855109687401,2,2,3,6.791
8426,-1.1786604354401777,0,4,3,6.176
8427,-0.49509845249642986,0,3,6,7.018
8428,-0.3178786791406435,1,2,5,7.483
8429,-0.8242208887286049,0,5,3,6.648
8430,-1.1280262144813817,0,3,4,6.892
8431,1.9859783744845807,3,1,5,9.333
8432,1.9100270430463866,3,4,6,8.831
8433,-1.1533433249607798,0,3,1,6.409
8434,-0.5710497839346241,1,1,5,7.222
8435,-1.0773919935225855,1,3,4,6.51
8436,0.16314641996791995,1,0,3,8.363
8437,-0.5710497839346241,0,3,2,7.548
8438,-0.5710497839346241,3,0,6,7.165
8439,1.1505137286644445,2,4,3,8.812
8440,1.0745623972262501,1,3,3,8.945
8441,-0.545732673455226,0,2,3,7.554
8442,-0.06470757434666288,0,3,3,8.154
8443,-0.9508064411255952,0,3,4,6.509
8444,-1.0773919935225855,0,4,3,6.579
8445,-0.11534179530545906,4,4,6,9.229
8446,0.8467084029116678,0,4,6,8.42
8447,-0.444464231537634,1,3,3,7.465
8448,-1.1280262144813817,1,2,4,6.405
8449,-0.11534179530545906,0,4,6,9.809
8450,-0.7989037782492068,1,3,4,7.015
8451,-0.874855109687401,0,1,5,6.603
8452,0.3910004142825025,3,3,5,8.247
8453,1.1505137286644445,1,4,5,8.745
8454,1.023928176267454,0,1,5,8.617
8455,-1.1280262144813817,1,4,3,6.196
8456,0.8213912924322697,0,1,6,8.649
8457,2.3657350316755514,0,3,4,9.664
8458,0.3910004142825025,1,1,5,8.273
8459,-1.0520748830431874,0,3,1,7.016
8460,-0.7735866677698087,2,1,5,6.697
8461,0.6948057400352793,2,2,2,9.183
8462,-1.1027091040019836,0,0,1,6.892
8463,-0.6216840048934203,0,0,3,7.617
8464,-0.5963668944140222,0,4,4,7.354
8465,0.7454399609940755,1,0,5,8.719
8466,2.441686363113746,1,3,4,9.309
8467,-0.6976353363316146,2,0,3,7.26
8468,-0.6216840048934203,2,1,4,7.249
8469,-0.7735866677698087,0,3,1,7.041
8470,-0.41914712105823587,3,3,5,7.236
8471,-1.0773919935225855,2,3,1,6.649
8472,0.8213912924322697,0,0,3,9.113
8473,3.0492970146192997,2,4,5,9.589
8474,-1.1533433249607798,0,2,4,6.223
8475,0.8467084029116678,2,3,2,8.97
8476,-0.11534179530545906,3,5,4,7.712
8477,1.2011479496232405,2,3,4,9.033
8478,-0.849537999208003,0,2,3,6.915
8479,-1.0267577725637893,0,3,4,6.39
8480,-1.1027091040019836,3,1,5,6.299
8481,0.11251219900912376,2,2,5,7.876
8482,0.5682201876382889,1,0,5,8.46
8483,-0.874855109687401,0,0,4,6.957
8484,-0.7735866677698087,2,2,6,6.474
8485,-1.0520748830431874,0,4,0,6.866
8486,0.44163463524129865,0,2,5,8.35
8487,-0.46978134201703176,0,0,6,7.244
8488,-0.6216840048934203,2,0,4,7.399
8489,-0.7735866677698087,0,0,3,7.165
8490,-1.2039775459195758,0,4,4,6.395
8491,1.9859783744845807,2,1,6,9.02
8492,-0.545732673455226,0,4,3,7.382
8493,-0.5963668944140222,2,2,5,7.225
8494,-0.26724445818184733,2,3,3,7.63
8495,-0.11534179530545906,0,3,5,7.756
8496,0.7201228505146774,1,1,5,8.715
8497,0.9986110657880558,1,0,6,8.527
8498,-0.11534179530545906,3,1,4,7.781
8499,-0.5204155629758279,0,1,2,7.929
8500,-1.1280262144813817,1,0,5,6.564
8501,-0.849537999208003,1,2,4,6.76
8502,-0.9508064411255952,0,4,1,6.703
8503,-1.1027091040019836,0,1,1,6.749
8504,-1.254611766878372,1,1,2,6.607
8505,1.9859783744845807,2,2,5,9.33
8506,1.9100270430463866,1,3,4,9.418
8507,0.6694886295558812,1,0,5,8.576
8508,0.21378064092671584,0,3,5,8.062
8509,1.1251966181850463,1,3,4,8.908
8510,-0.5710497839346241,1,3,5,7.13
8511,-0.849537999208003,2,1,1,7.077
8512,-1.229294656398974,1,1,1,6.454
8513,0.9732939553086577,0,3,2,9.011
8514,-0.849537999208003,2,0,1,7.207
8515,-0.11534179530545906,1,5,2,7.789
8516,-1.2799288773577702,2,2,2,6.288
8517,-1.1027091040019836,0,0,4,6.848
8518,-0.11534179530545906,1,3,4,7.816
8519,-0.11534179530545906,2,6,5,9.556
8520,-1.0520748830431874,0,1,4,6.604
8521,2.4163692526343477,2,3,3,9.754
8522,0.9479768448292601,1,6,4,8.394
8523,-0.6216840048934203,1,1,4,7.429
8524,0.8467084029116678,0,5,6,8.256
8525,-0.8242208887286049,2,2,5,6.831
8526,-0.5710497839346241,2,0,4,7.508
8527,-0.11534179530545906,3,2,3,7.775
8528,-0.849537999208003,1,1,3,6.984
8529,-1.1280262144813817,2,4,3,6.515
8530,-1.0773919935225855,0,0,6,6.168
8531,-1.0520748830431874,0,1,4,6.833
8532,-1.0773919935225855,1,1,4,6.363
8533,-0.5710497839346241,0,2,6,7.022
8534,0.6948057400352793,2,2,6,8.345
8535,0.3910004142825025,2,1,5,8.37
8536,-1.0014406620843914,0,0,1,7.062
8537,-0.5204155629758279,0,4,3,7.444
8538,-0.5963668944140222,0,3,6,7.022
8539,-1.0773919935225855,0,3,1,6.985
8540,-0.874855109687401,1,0,2,7.188
8541,0.6441715190764831,2,3,4,8.62
8542,-1.1027091040019836,0,3,3,6.438
8543,-0.11534179530545906,2,3,6,9.415
8544,-0.3685129000994397,0,4,1,7.851
8545,-0.11534179530545906,2,2,5,7.746
8546,0.6441715190764831,1,3,3,8.719
